V1,V2,V3,V4,V5,V6,V7,V8,grid
37,187,10,46,22.325,118.45,S,0,1297
37,191,10,47,22.375,118.45,S,0,1298
37,195,10,48,22.425,118.45,S,0,1299
37,199,10,49,22.475,118.45,S,0,1300
37,203,10,50,22.525,118.45,S,0,1301
37,207,10,51,22.575,118.45,S,0,1302
37,211,10,52,22.625,118.45,S,0,1303
37,215,10,53,22.675,118.45,S,0,1304
37,219,10,54,22.725,118.45,S,0,1305
37,223,10,55,22.775,118.45,S,0,1306
37,227,10,56,22.825,118.45,S,0,1307
37,231,10,57,22.875,118.45,S,0,1308
37,235,10,58,22.925,118.45,S,0,1309
37,239,10,59,22.975,118.45,S,0,1310
37,243,10,60,23.025,118.45,S,0,1311
37,247,10,61,23.075,118.45,S,0,1312
37,251,10,62,23.125,118.45,S,0,1313
37,255,10,63,23.175,118.45,S,0,1314
37,259,10,64,23.225,118.45,S,0,1315
37,263,10,65,23.275,118.45,S,0,1316
37,267,10,66,23.325,118.45,S,0,1317
